STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT06,WT08
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/2018,5.37,0,0,0,,41,24,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/2018,8.5,0,0,0,,52,38,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/2018,2.91,0,0,0,,50,42,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/2018,5.37,0.01,0,0,,49,38,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/2018,6.26,0.3,0,0,,60,38,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/2018,9.4,0,0,0,,44,27,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/2018,6.71,0,0,0,,34,23,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/2018,3.8,0,0,0,,38,26,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/2018,6.49,0,0,0,,56,35,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/2018,3.8,0.21,0,0,,55,46,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/2018,9.17,0,0.1,0,,47,35,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/2018,7.61,0.11,0.9,0,,36,24,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/2018,6.71,0,0,0,,33,18,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/2018,3.8,0.05,0,0,,45,32,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/2018,9.17,0.18,0,0,,41,17,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/2018,7.61,0,0,0,,31,16,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/2018,4.03,0.96,0,0,,46,30,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/2018,7.61,0,0,0,,40,26,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/2018,4.03,0,0,0,,37,26,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/2018,6.71,0.85,0.5,0,,45,30,1,1,,,1,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/2018,6.71,0,0,0,,33,25,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/2018,4.92,0,0,0,,39,26,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/2018,2.24,0.58,0,0,,50,39,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/2018,3.13,1.21,0,0,,62,45,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/2018,7.16,0,0,0,,62,32,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/2018,5.59,0,0,0,,38,26,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/2018,5.37,0.08,0,0,,53,35,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/2018,5.14,0.16,0,0,,62,46,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/2018,6.93,0.09,0,0,,58,36,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/2018,4.47,0.52,4.4,0,,40,28,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/2018,5.82,0.01,0,3.1,,44,33,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/2018,4.25,0.04,0,0,,49,36,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/2018,6.04,0,0,0,,67,47,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/2018,5.82,0.06,0,0,,78,55,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/2018,8.28,0.17,0,0,,59,37,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/2018,6.26,0.06,0,0,,42,36,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/2018,5.37,0.08,0,0,,55,42,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/2018,6.26,0.73,0,0,,44,40,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/2018,4.47,0,0,0,,52,43,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/2018,4.47,0,0,0,,56,39,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/2018,5.14,0,0,0,,61,42,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/2018,5.14,0.38,0,0,,60,44,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/2018,10.51,1.86,0,0,,44,34,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/2018,11.18,0,0,0,,49,36,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/2018,9.62,0,0,0,,44,34,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/2018,7.16,0,0,0,,43,33,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/2018,4.7,0,0,0,,47,32,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/2018,10.07,1.41,3.2,0,,39,33,1,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/2018,6.04,0,0,3.1,,39,33,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/2018,7.83,0,0,2,,42,30,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/2018,8.5,0,0,0,,40,31,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/2018,5.37,0,0,0,,45,32,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/2018,8.5,0.08,0,0,,43,32,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/2018,8.5,0.28,0,0,,40,33,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/2018,10.96,0.01,0,0,,41,31,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/2018,10.07,0,0,0,,48,32,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/2018,9.84,0,0,0,,40,30,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/2018,7.61,0,0,0,,48,27,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/2018,6.26,0,0,0,,43,28,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/2018,5.82,0,0,0,,47,33,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/2018,8.95,0,0,0,,39,30,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/2018,10.74,0.99,8.2,0,,39,31,1,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/2018,6.71,0.06,0.2,7.9,,50,32,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/2018,5.59,0,0,1.2,,49,35,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/2018,6.04,0,0,0,,51,35,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/2018,8.28,0,0,0,,45,33,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/2018,5.82,0,0,0,,50,34,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/2018,3.36,0.01,0,0,,47,34,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/2018,4.03,0.03,0,0,,52,38,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/2018,2.91,0.03,0,0,,53,49,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/2018,4.03,0.03,0,0,,62,44,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/2018,6.49,0,0,0,,58,39,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/2018,6.71,0,0,0,,60,43,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/2018,5.82,0.59,5.5,5.1,,43,33,1,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/2018,4.7,0.26,0,0,,43,39,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/2018,8.5,0.04,0,0,,56,40,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/2018,8.72,0,0,0,,45,34,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/2018,4.92,0.11,0,0,,62,37,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/2018,7.38,0,0,0,,49,37,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/2018,8.5,0,0,0,,46,32,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/2018,5.37,0,0,0,,49,32,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/2018,4.92,0.01,0,0,,51,38,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/2018,3.8,0,0,0,,51,37,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/2018,5.59,0,0,0,,63,46,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/2018,5.59,0,0,0,,82,60,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/2018,7.38,0,0,0,,77,44,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/2018,12.3,0.47,0,0,,44,38,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/2018,11.41,2.82,0,0,,60,39,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/2018,8.5,0,0,0,,47,39,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/2018,6.49,0,0,0,,55,37,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/2018,7.61,0.15,0,0,,49,38,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/2018,8.5,0,0,0,,50,37,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/2018,5.82,0,0,0,,63,39,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/2018,4.25,0,0,0,,67,44,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/2018,4.47,0,0,0,,68,46,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/2018,4.25,0.05,0,0,,66,46,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/2018,3.8,0.95,0,0,,60,52,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/2018,4.92,0.1,0,0,,70,55,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/2018,2.46,0.05,0,0,,59,51,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/2018,3.36,0.1,0,0,,68,50,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/2018,5.82,0.08,0,0,,59,47,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/2018,5.14,0,0,0,,51,44,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/2018,4.25,0,0,0,,80,48,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/2018,5.37,0,0,0,,90,65,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/2018,5.37,0.02,0,0,,92,70,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/2018,3.58,0,0,0,,84,72,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/2018,4.92,0,0,0,,76,61,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/2018,3.8,0,0,0,,66,56,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/2018,2.01,0,0,0,,77,54,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/2018,1.79,0,0,0,,74,53,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/2018,2.24,0,0,0,,77,54,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/2018,2.68,0.25,0,0,,66,54,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/2018,3.58,0,0,0,,73,60,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/2018,3.58,0.22,0,0,,63,51,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/2018,2.46,0.1,0,0,,54,52,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/2018,1.34,0.03,0,0,,71,52,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/2018,2.68,0.58,0,0,,88,61,1,,1,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/2018,2.46,0.34,0,0,,64,56,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/2018,1.12,0.22,0,0,,71,56,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/2018,5.82,0,0,0,,67,56,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/2018,4.03,0.65,0,0,,56,49,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/2018,3.8,0,0,0,,81,56,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/2018,2.46,0,0,0,,79,58,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/2018,0.89,0.29,0,0,,68,55,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/2018,2.46,0.29,0,0,,81,59,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/2018,2.91,0,0,0,,83,63,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/2018,5.14,0,0,0,,86,65,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/2018,2.01,0,0,0,,89,72,,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/2018,8.28,0.44,0,0,,80,56,1,,1,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/2018,1.79,0,0,0,,69,56,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/2018,1.12,0,0,0,,89,63,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/2018,2.24,0,0,0,,78,61,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/2018,2.01,0.1,0,0,,68,63,1,,,,,1
